loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3988,0,0,1,-0.127960983651108,0.11795108577605022,16,-1.641063256008308,12700000,400000,9400000,2500000,1
3989,1,0,0,0.6559304560817715,0.48290233022208956,2,1.2125961495411528,6100000,10600000,22900000,9300000,0
3990,3,1,0,-0.9474838524627548,-0.7667792037901057,10,-0.3998374170091524,6800000,1900000,5700000,2000000,1
3991,1,1,1,-1.2325352850928928,-1.142789576855722,14,-0.32443584735032516,2200000,200000,6200000,1200000,1
3992,0,0,0,-0.555538132596315,-0.8110157182684135,14,-1.3568573396019594,6400000,3000000,13700000,4900000,1
3993,0,1,0,-0.4842752744387805,-0.269118415909143,14,1.1429947006253123,1300000,1100000,12300000,3700000,0
3994,1,1,0,-0.6624324198326168,-0.34653231624618164,16,-0.017029447972029585,6800000,1900000,7700000,2200000,0
3995,2,1,1,0.6915618851605387,0.814676188809398,12,0.18597477803250523,12500000,4600000,20400000,4900000,0
3996,5,1,0,1.5110847539721854,1.4561056487448611,12,0.8181879390180565,7600000,12900000,32400000,5200000,0
3997,0,1,0,-1.7313752921956342,-1.5851547216388,20,-1.5598615656064942,300000,0,500000,100000,1
3998,4,0,0,0.6559304560817715,0.15112847163478108,8,-1.0088500950227568,3900000,5200000,18300000,9000000,1
3999,3,1,0,1.4041904667358838,1.257041333592476,8,-0.388237175523179,17100000,12400000,27800000,6000000,1
4000,1,1,0,0.6559304560817715,0.8367944460485519,16,-1.1944539587983316,3800000,4300000,27400000,8700000,1
4001,0,0,0,0.869719030554375,1.1022135329183986,14,1.607004360064249,21000000,11400000,16900000,10700000,0
4002,5,1,0,1.4754533248934183,1.4229282628861302,8,-0.4230378999810992,18700000,7700000,24400000,6400000,1
4003,1,0,0,-0.16359241272987524,-0.269118415909143,8,-0.7652450238173151,10400000,0,14500000,3900000,1
4004,4,0,1,-0.02106669641480624,0.4939614588416665,18,0.06417224242978434,13400000,4400000,14400000,4600000,0
4005,2,0,0,-0.1992238418086425,0.2285423719718197,6,1.345998926629847,2700000,8500000,10900000,6700000,0
4006,0,0,0,1.012244746869444,0.8367944460485519,18,-0.5332401940978467,6600000,7000000,31600000,8900000,1
4007,5,1,0,0.01456473266396101,-0.1806453869525274,20,1.3923998925737406,1400000,5300000,14700000,4500000,0
4008,4,0,0,-0.4842752744387805,-0.8331339755075674,14,1.125594338396352,9500000,7300000,12100000,4500000,0
4009,1,1,0,0.0858275908214955,0.2948971436892814,12,1.6766058089800895,15300000,500000,14900000,6800000,0
4010,4,1,0,-1.7313752921956342,-1.6183321074975308,16,0.9573908368497376,600000,100000,600000,100000,0
4011,3,0,1,1.4041904667358838,0.383370172645897,16,-0.4752389866679796,18400000,17600000,28900000,10300000,1
4012,3,1,0,0.6559304560817715,0.21748324335224276,4,0.5455822640976812,4200000,6100000,27000000,6000000,0
4013,2,1,0,-1.553218146801798,-1.4192677923451458,8,0.36577852106509323,700000,500000,2800000,1000000,0
4014,0,0,0,-0.9118524233839875,-0.689365303453067,2,0.3599784003221065,4000000,2100000,9700000,3000000,0
4015,0,1,0,-0.16359241272987524,-0.08111322937633486,14,0.2439759854623723,10100000,8700000,11100000,4800000,0
4016,4,0,0,-1.4463238595654964,-1.2423217344319144,10,0.5861831092985882,2200000,1000000,4000000,900000,0
4017,4,1,1,1.4754533248934183,1.6551699638972461,6,0.18597477803250523,23700000,6600000,34200000,6200000,0
4018,3,0,1,-1.0187467106202892,-1.1870260913340298,2,1.5142024281764617,1300000,2600000,4500000,2300000,0
4019,4,0,1,1.6536104702872545,2.0090620797237086,12,1.067593130966485,14600000,15800000,37900000,6500000,0
4020,0,0,1,0.15709044897903002,0.3391336581675892,4,-1.5540614448635075,8100000,4000000,16400000,5600000,0
4021,4,1,1,-1.3394295723291945,-1.2976173775297992,2,0.9457905953637641,3800000,200000,5100000,1400000,0
4022,1,1,1,1.012244746869444,0.4386658157437818,2,-0.04022993094397642,20800000,12200000,26100000,7800000,0
4023,2,1,0,-0.27048669996617697,-0.700424432072644,6,-0.5100397111258999,7200000,6500000,16900000,2700000,1
4024,0,1,0,-0.4486438453600132,-0.2027636441916813,6,0.31937755512119953,9600000,0,8600000,2600000,0
4025,3,1,0,1.297296179499582,1.057977018440091,8,-1.3394569773729992,4000000,800000,31100000,4800000,1
4026,3,0,0,-1.3394295723291945,-1.3307947633885302,14,-1.4612595129757202,1500000,600000,3900000,600000,1
4027,1,1,1,0.6202990270030043,0.18430585749351192,10,0.789187335303123,2000000,2600000,23800000,5600000,0
4028,1,1,0,1.4398218958146511,0.9805631181030523,20,-1.4322589092607867,25100000,9200000,26100000,10900000,1
4029,0,0,0,-0.7336952779901512,-0.4239462165832203,16,-0.7072438163874479,5600000,2000000,9800000,2000000,1
4030,0,1,1,-1.3750610014079618,-1.3418538920081071,4,1.3169983229149136,3200000,600000,2300000,1500000,0
4031,1,1,1,-0.02106669641480624,0.19536498611308886,12,-0.48103910741096634,2200000,1500000,15500000,5400000,1
4032,5,0,1,1.6536104702872545,1.057977018440091,18,0.2787767099202926,15100000,600000,25200000,6800000,0
4033,2,1,1,0.6915618851605387,0.9584448608638984,10,0.5165816603827477,8400000,5400000,15700000,7800000,0
4034,1,0,0,-0.3417495581237115,-0.6672470462139132,20,-0.2896351228924049,9900000,5200000,10800000,4800000,0
4035,0,0,1,0.0858275908214955,-0.2470001586699891,20,1.3111982021719268,15500000,6800000,12000000,5200000,0
4036,1,1,0,0.7984561723968405,0.4497249443633587,14,-0.0054292064860561665,18400000,5400000,15900000,3700000,0
4037,1,0,0,0.5134047397667025,0.37231104402632004,16,1.247396873999073,6300000,10000000,13400000,4000000,0
4038,4,0,1,-1.5888495758805652,-1.5187999499213383,4,0.9341903538777907,800000,500000,2100000,300000,0
4039,3,1,1,0.050196161742728264,-0.014758457658873165,20,-0.9740493705648365,6900000,5000000,15600000,5100000,1
4040,4,1,1,-0.8049581361476857,-0.6561879175943363,18,-0.9160481631349695,5800000,4800000,8400000,1300000,1
4041,1,0,1,0.9766133177906767,0.9031492177660136,6,0.11637332911666473,3500000,2100000,22200000,7600000,0
4042,2,0,0,-0.7336952779901512,-0.9547843903229138,4,-0.7188440578734214,7900000,300000,9400000,1500000,1
4043,4,0,0,1.5110847539721854,2.18600813763694,6,1.3749995303447806,27400000,800000,21400000,8500000,0
4044,3,1,1,0.01456473266396101,0.31701540092843533,6,-0.5216399526118732,13400000,6600000,17200000,7600000,1
4045,4,1,1,-0.27048669996617697,0.10689195715647327,18,1.4446009792606211,3800000,6600000,17100000,6400000,0
4046,3,0,0,-1.410692430486729,-1.4413860495842996,8,0.7949874560461097,2900000,2000000,2500000,900000,0
4047,2,0,0,0.5134047397667025,0.11795108577605022,10,1.2125961495411528,14000000,4700000,13200000,8600000,0
4048,3,1,0,0.47777331068793527,0.8699718319072828,8,-0.4636387451820062,12100000,11400000,16000000,3800000,1
4049,2,1,0,0.8340876014756078,0.814676188809398,16,1.3575991681158204,6400000,12600000,15700000,6000000,0
4050,4,0,0,1.297296179499582,1.8763525362887852,8,-1.1770535965693714,8900000,17000000,34700000,4800000,1
4051,0,1,0,1.4754533248934183,1.057977018440091,14,-0.9392486461069164,4800000,16000000,20600000,10700000,1
4052,1,0,1,0.40651045253040075,0.5050205874612435,18,1.2763974777140066,11200000,3400000,15600000,4700000,0
4053,1,1,0,-1.3750610014079618,-1.164907834094876,20,-1.6062625315503878,2000000,1700000,2600000,1400000,1
4054,1,1,1,0.6915618851605387,0.5713753591787052,14,1.3749995303447806,7700000,2200000,19700000,5500000,0
4055,5,0,1,-0.4486438453600132,-0.5566557600181437,2,-0.16783258728968403,7400000,6600000,12600000,3300000,0
4056,0,0,0,-0.05669812549357349,0.12901021439562718,14,-0.7014436956444613,1600000,6400000,18600000,2700000,1
4057,2,0,1,0.9766133177906767,0.7704396743310902,6,-0.388237175523179,11900000,2500000,19300000,10800000,1
4058,1,1,1,0.8340876014756078,0.2285423719718197,8,1.7346070164099565,16500000,8700000,16700000,4900000,0
4059,1,1,0,0.6915618851605387,1.2681004622120529,16,-0.8116459897612087,20500000,3300000,27700000,4600000,1
4060,1,1,0,-0.05669812549357349,-0.2912366731482969,2,0.20917526100445208,14200000,6400000,13900000,5000000,0
4061,3,1,0,0.26398473621533175,0.604552745037436,20,-0.9624491290788632,8400000,2700000,22600000,7000000,1
4062,5,1,0,-1.0900095687778237,-0.9105478758446061,18,-0.48683922815395303,4600000,3400000,6500000,1600000,1
4063,4,0,0,1.154770463184513,1.046917889820514,2,-1.2640554077141721,1400000,1200000,16700000,6600000,1
4064,0,0,1,-1.4463238595654964,-1.363972149247261,12,0.0931728461447179,700000,700000,3900000,700000,0
4065,3,0,0,0.15709044897903002,-0.3907688307244894,6,0.8413884219900034,9400000,8000000,12800000,5400000,0
4066,5,0,0,-1.3037981432504273,-1.2976173775297992,6,0.5629826263266413,2000000,500000,4600000,1600000,0
4067,4,0,0,-0.4842752744387805,-0.31335493038745077,6,-1.3684575810879327,5900000,4200000,13700000,4400000,1
4068,2,1,1,-1.0543781396990566,-0.9105478758446061,2,-0.19683319100461757,700000,1500000,8100000,1000000,0
4069,4,1,0,0.40651045253040075,0.7483214170919363,12,-0.8000457482752353,9400000,2000000,16600000,8300000,1
4070,0,1,0,1.5110847539721854,1.8542342790496311,2,-1.5598615656064942,7100000,11200000,23700000,8000000,0
4071,3,1,1,0.01456473266396101,-0.5345375027789898,12,1.3865997718307541,13400000,5400000,10700000,7500000,0
4072,0,0,1,0.6915618851605387,-0.12534974385464265,4,0.5919832300415748,9000000,3100000,21400000,7600000,0
4073,3,0,1,0.0858275908214955,0.30595627230885836,2,-0.11563150060280364,10200000,6400000,11600000,3600000,0
4074,3,0,0,-1.4819552886442635,-1.363972149247261,10,-0.2316339154625378,2700000,300000,1900000,1300000,0
4075,4,1,1,1.5467161830509528,1.1685683046358604,14,1.4214004962886744,27300000,4100000,26500000,12200000,0
4076,4,1,1,-0.8762209943052203,-0.7336018179313748,4,-1.2060542002843049,5500000,100000,8800000,2900000,0
4077,2,0,0,-1.26816671417166,-1.131730448236145,16,-1.2350548039992384,-100000,2400000,3700000,1300000,1
4078,1,0,1,-1.1612724269353583,-0.9769026475620677,12,0.8645889049619502,4200000,200000,3800000,2700000,0
4079,3,0,1,0.9766133177906767,0.5381979733199743,14,0.7369862486162426,4600000,7200000,17300000,8600000,0
4080,3,0,1,-1.0543781396990566,-0.8552522327467212,14,0.3251776758641863,5600000,400000,5200000,2800000,0
4081,0,1,1,1.154770463184513,0.26171975783055057,20,0.24977610620535903,24800000,8900000,18800000,5100000,0
4082,2,1,1,-0.23485527088740973,0.18430585749351192,4,-1.6990644634381753,12800000,7200000,9700000,5800000,0
4083,2,1,0,-0.9831152815415221,-1.120671319616568,16,-0.06923053465890996,2000000,3500000,7000000,1500000,0
4084,3,0,1,0.9409818887119096,0.7925579315702441,20,1.7114065334380097,22200000,13300000,23900000,9100000,0
4085,0,1,1,1.5110847539721854,1.5777560635602075,10,-1.44385915074676,24200000,6800000,35800000,6100000,1
4086,5,1,0,0.299616165294099,0.14006934301520413,12,1.688206050466063,10200000,10400000,19600000,4700000,0
4087,5,1,1,-1.125640997856591,-1.131730448236145,4,-0.9160481631349695,3200000,2100000,5800000,900000,1
4088,0,1,0,0.6559304560817715,0.48290233022208956,20,0.49918129815378753,2300000,8700000,16400000,6200000,0
4089,4,0,1,-1.0543781396990566,-0.7667792037901057,20,-0.9740493705648365,6000000,900000,5600000,1000000,1
4090,0,1,0,1.119139034105746,0.6377301308961668,14,0.9631909575927242,4400000,12300000,18400000,12100000,0
4091,4,1,0,0.9409818887119096,0.2285423719718197,6,-0.22583379471955112,6000000,5000000,15400000,6800000,0
4092,5,1,0,0.9409818887119096,0.4276066871242048,2,-0.3534364510652587,4000000,14500000,29300000,4100000,1
4093,1,0,0,-1.553218146801798,-1.5187999499213383,6,0.9225901123918173,1000000,500000,2600000,700000,0
4094,5,0,0,0.727193314239306,0.3391336581675892,8,0.8703890257049369,21000000,7900000,20800000,5300000,0
4095,2,0,0,-0.413012416281246,-0.16958625833295046,10,-1.3162564944010524,11600000,1000000,8400000,3600000,1
4096,1,1,1,0.050196161742728264,0.593493616417859,10,-1.1190523891395043,1100000,3400000,18200000,3800000,1
4097,4,1,0,0.15709044897903002,0.5603162305591282,14,0.06417224242978434,13700000,5700000,15100000,7200000,0
4098,3,0,0,-0.8762209943052203,-0.9769026475620677,10,1.0617930102234983,6500000,2400000,6500000,2600000,0
4099,0,1,1,0.7984561723968405,0.9805631181030523,18,0.2961770721492527,16600000,100000,19600000,4500000,0
4100,3,0,0,1.297296179499582,1.7657612500930155,16,0.928390233134804,400000,1800000,19300000,4800000,1
4101,3,0,0,1.4041904667358838,0.8367944460485519,16,1.1197942176533655,11700000,10800000,35000000,7000000,0
4102,4,0,0,-1.6601124340380997,-1.5851547216388,16,0.49338117741080084,500000,300000,1300000,600000,0
4103,2,1,1,-0.6268009907538495,-0.490300988300682,8,1.1951957873121926,5700000,600000,11500000,4900000,0
4104,1,1,0,0.442141881609168,0.2948971436892814,12,0.9863914405646711,6000000,3000000,17000000,3200000,0
4105,0,1,0,0.6915618851605387,0.9363266036247444,14,0.36577852106509323,13800000,9100000,21300000,7200000,0
4106,2,0,1,-1.0543781396990566,-0.7778383324096827,4,-0.04603005168696313,2000000,2500000,7900000,2700000,0
4107,3,1,0,0.9053504596331423,1.234923076353322,18,-0.11563150060280364,19100000,14600000,25500000,5100000,0
4108,1,0,0,1.119139034105746,0.26171975783055057,4,0.052572000943810926,4500000,5600000,24100000,7700000,0
4109,3,1,1,1.4754533248934183,0.8920900891464366,8,-1.2756556492001454,13100000,15500000,18900000,6100000,1
4110,3,0,0,-0.4486438453600132,-0.33547318762660466,20,-1.3684575810879327,4100000,5100000,11600000,3000000,1
4111,1,0,0,-0.6624324198326168,-0.689365303453067,12,1.5432030318913952,5100000,700000,9900000,2400000,0
4112,4,1,0,1.6536104702872545,1.8321160218104773,10,-1.4960602374336405,700000,100000,36700000,12000000,1
4113,5,0,0,-0.127960983651108,-0.08111322937633486,16,1.647605205265156,9900000,4400000,9300000,3800000,0
4114,4,0,1,-0.4486438453600132,-0.2912366731482969,18,1.5026021866904882,3900000,4600000,8200000,2700000,0
4115,4,0,0,-1.6601124340380997,-1.563036464399646,20,0.5339820226117078,500000,400000,1600000,200000,0
4116,4,1,1,-0.6624324198326168,-0.921607004464183,16,0.4353799699809337,8000000,1900000,6800000,4000000,0
4117,5,0,1,-0.413012416281246,-0.269118415909143,8,1.6592054467511292,3500000,5800000,14900000,5400000,0
4118,1,0,1,-0.555538132596315,-0.2248819014308352,10,-0.7130439371304347,3200000,6200000,7500000,3100000,1
4119,2,0,0,-1.0187467106202892,-0.7557200751705287,6,-0.022829568715016294,4700000,3000000,8500000,1800000,0
4120,4,1,0,0.47777331068793527,0.5050205874612435,20,-1.1596532343404113,2300000,6100000,20100000,6200000,1
4121,3,0,0,1.4398218958146511,0.5271388447003973,2,0.6441843167284552,2200000,17900000,24300000,13000000,0
4122,0,1,1,-0.6268009907538495,-0.689365303453067,2,-1.0552510609666506,4200000,6000000,9300000,3700000,1
4123,3,0,0,0.9766133177906767,0.7372622884723594,8,-0.48103910741096634,7700000,5100000,19500000,9100000,1
4124,0,1,1,0.40651045253040075,0.11795108577605022,6,-0.5332401940978467,5600000,5700000,21500000,3600000,1
4125,3,1,1,0.6915618851605387,1.2128048191141683,18,0.5165816603827477,17200000,5700000,20500000,5900000,0
4126,0,0,0,1.4754533248934183,1.445046520125284,12,-0.8406465934761422,19200000,6400000,34700000,5900000,1
4127,5,1,1,0.869719030554375,0.6266710022765899,6,0.0989729668877046,100000,14200000,19300000,8200000,0
4128,2,0,0,0.0858275908214955,-0.21382277281125825,10,-0.5796411600417404,4700000,9800000,20400000,2900000,1
4129,5,1,1,0.6202990270030043,0.8478535746681288,14,-1.2640554077141721,17600000,700000,21700000,5800000,1
4130,1,1,0,1.012244746869444,0.6266710022765899,18,-0.3592365718082454,10000000,9700000,29900000,10600000,1
4131,0,1,1,0.40651045253040075,-0.025817586278450114,8,1.4794017037185414,-100000,7200000,14200000,8200000,0
4132,1,0,0,-1.4463238595654964,-1.3418538920081071,18,0.08157260465874447,1800000,1700000,3700000,700000,0
4133,2,0,1,0.9766133177906767,1.1353909187771296,10,-0.5042395903829131,22100000,600000,23500000,9800000,1
4134,5,0,1,-0.7336952779901512,-0.700424432072644,14,-1.1480529928544378,5600000,5300000,8600000,4200000,1
4135,5,0,1,0.22835330713656452,-0.014758457658873165,20,1.2705973569710198,15500000,9800000,14100000,3400000,0
4136,4,1,0,0.5490361688454698,1.1353909187771296,12,0.12797357060263814,9200000,3500000,19900000,7500000,0
4137,4,0,1,0.727193314239306,0.3391336581675892,4,1.1023938554244053,2500000,2200000,25500000,9600000,0
4138,3,0,1,-1.3394295723291945,-1.142789576855722,14,1.206796028798166,3100000,2000000,5100000,1500000,0
4139,2,1,0,0.050196161742728264,0.18430585749351192,18,-1.3394569773729992,5400000,8600000,17000000,6800000,1
4140,3,0,0,0.19272187805779725,0.5713753591787052,4,-1.565661686349481,16100000,5100000,15300000,4200000,0
4141,2,0,0,0.727193314239306,0.15112847163478108,14,1.4910019452045147,3700000,10700000,18500000,8200000,0
4142,2,0,0,0.01456473266396101,0.4386658157437818,8,-0.8290463519901689,13200000,5100000,16400000,7600000,1
4143,3,1,1,0.9053504596331423,1.5666969349406306,8,1.4098002548027009,21500000,3000000,22800000,11200000,0
4144,0,0,1,-0.9118524233839875,-1.0764348051382602,6,-0.7942456275322486,1900000,3500000,8200000,1800000,1
4145,3,0,0,0.6559304560817715,0.8478535746681288,16,-0.10403125911683023,17700000,2200000,23500000,4400000,0
4146,0,0,0,-0.698063848911384,-0.9547843903229138,2,-1.2118543210272916,100000,3800000,9900000,2400000,1
4147,2,0,1,1.6536104702872545,2.2081263948760936,20,0.06997236317277106,13400000,13500000,38200000,6500000,0
4148,0,1,1,0.26398473621533175,-0.28017754452871996,2,1.5026021866904882,13500000,4700000,21200000,4500000,0
4149,4,1,0,0.9053504596331423,0.383370172645897,18,1.0385925272515515,9100000,5600000,15200000,10000000,0
4150,5,1,0,-1.553218146801798,-1.363972149247261,2,-0.22583379471955112,900000,400000,1900000,800000,0
4151,3,0,0,-0.9831152815415221,-1.0543165478991063,18,-1.043650819480677,1300000,600000,6700000,2100000,1
4152,3,1,0,-1.2325352850928928,-1.3086765061493761,8,0.052572000943810926,4700000,100000,6000000,800000,0
4153,4,1,0,1.0835076050269785,0.46078407298293567,14,1.2821975984569933,16500000,8500000,25800000,8300000,0
4154,1,0,0,0.9409818887119096,0.21748324335224276,14,0.01777127648589067,11100000,12100000,30300000,7100000,0
4155,4,0,0,-1.26816671417166,-1.2976173775297992,10,1.0327924065085647,3800000,300000,4000000,2200000,0
4156,3,1,0,0.8340876014756078,0.9252674750051675,2,-0.8116459897612087,20600000,12200000,25900000,9200000,0
4157,4,1,1,1.3685590376571166,1.3233961053099377,18,-1.3742577018309194,7800000,9600000,25400000,12700000,1
4158,0,0,0,-0.9474838524627548,-1.0874939337578373,16,-0.6840433334155012,5500000,4200000,8400000,2600000,1
4159,5,0,0,0.19272187805779725,0.5713753591787052,4,0.9979916820506445,10600000,6000000,13600000,7600000,0
4160,4,0,0,0.299616165294099,-0.08111322937633486,6,0.8413884219900034,15300000,5100000,16500000,3000000,0
4161,1,0,0,-1.2325352850928928,-1.3086765061493761,2,-0.5042395903829131,400000,1300000,4600000,2200000,1
4162,5,1,0,-1.410692430486729,-1.2312626058123375,2,-1.3800578225739062,1800000,1300000,3500000,1100000,0
4163,2,0,1,0.5490361688454698,1.1575091760162834,6,0.8123878182750698,10900000,1900000,18900000,9200000,0
